Confnum,Reservation ID,Status,Booking Date,Arrival Date,Departure Date,Booking Window,LOS,Quantity,Room Type,Revenue,Adults,Children,Rate Code,Market Segment Group,Market Code,Source Code,Reservation Type,Block Id
114199,108066,CKOT,10/30/17,2/12/18,2/16/18,105,4,1,B1K,1059,1,0,NB15,OTA E-Commerce,TEC,TPS,,
114200,108067,CKOT,10/30/17,2/12/18,2/16/18,105,4,1,B1K,1059,1,0,NB15,OTA E-Commerce,TEC,TPS,,
114201,108068,CKOT,10/30/17,2/12/18,2/18/18,105,6,1,B1K,1535,1,0,NB15,OTA E-Commerce,TEC,TPS,,
114202,108069,CKOT,10/30/17,2/12/18,2/16/18,105,4,1,B1K,1059,1,0,NB15,OTA E-Commerce,TEC,TPS,,
114203,108070,CKOT,10/30/17,2/12/18,2/16/18,105,4,1,B1K,1059,1,0,NB15,OTA E-Commerce,TEC,TPS,,
114208,108075,CKOT,10/30/17,2/12/18,2/16/18,105,4,1,B1K,1127,2,0,NB15,OTA E-Commerce,TEC,TPS,,
114209,108076,CKOT,10/30/17,2/12/18,2/16/18,105,4,1,B1K,1127,2,0,NB15,OTA E-Commerce,TEC,TPS,,
114210,108077,CKOT,10/30/17,2/12/18,2/16/18,105,4,1,B1K,1127,2,0,NB15,OTA E-Commerce,TEC,TPS,,
114211,108078,CKOT,10/30/17,2/12/18,2/16/18,105,4,1,B1K,1127,2,0,NB15,OTA E-Commerce,TEC,TPS,,
114212,108079,CKOT,10/30/17,2/12/18,2/16/18,105,4,1,B1K,1127,2,0,NB15,OTA E-Commerce,TEC,TPS,,
114256,108122,CKOT,10/31/17,2/20/18,2/23/18,112,3,1,D1K,990,2,0,N8N,Retail Discount,CSI,GDS,,
114258,108124,CKOT,10/31/17,1/4/18,1/6/18,65,2,1,A1K,540,2,0,NH7,Retail Discount,CSI,GDS,,
114426,108275,CKOT,10/31/17,1/18/18,1/19/18,79,1,1,C1S,860,1,0,N8N,Retail Discount,CSI,GDS,,
114429,108278,CKOT,10/31/17,1/18/18,1/19/18,79,1,1,D1K,390,1,0,N8N,Retail Discount,CSI,GDS,,
114444,108293,CKOT,10/31/17,4/5/18,4/10/18,156,5,1,D1K,1275,2,0,NB15,OTA E-Commerce,TEC,TPS,,
114448,108298,CKOT,10/31/17,2/3/18,2/10/18,95,7,1,D1K,1366,2,0,N78I,OTA E-Commerce,TEC,TPS,,
114449,108299,CKOT,10/31/17,2/3/18,2/10/18,95,7,1,D1K,1366,2,0,N78I,OTA E-Commerce,TEC,TPS,,
114453,108303,CKOT,10/31/17,2/11/18,2/13/18,103,2,1,B1K,471,2,0,NSYX,OTA E-Commerce,TEC,TPS,,
114473,108323,CKOT,11/1/17,1/20/18,1/23/18,80,3,1,B1K,872,2,0,T08,Retail Discount,TRA,TPS,,
114476,108326,CKOT,11/1/17,4/15/18,4/20/18,165,5,1,D1K,2369,1,0,T08,Retail Discount,TRA,GDS,,
114483,108334,CKOT,11/1/17,1/16/18,1/21/18,76,5,1,B1K,1168,2,0,N78M,OTA E-Commerce,TEC,TPS,,
114486,108338,CKOT,11/1/17,1/23/18,1/26/18,83,3,1,B1K,821,1,0,T08,Retail Discount,TRA,GDS,,
114506,108357,CKOT,11/1/17,1/18/18,1/19/18,78,1,1,B1K,275,1,0,T20,Retail Discount,TRA,HRO,,
114517,108366,CKOT,11/1/17,1/18/18,1/21/18,78,3,1,A1D,837,2,0,NAX,Retail Discount,TRA,HRO,,
114542,108391,CKOT,11/2/17,1/22/18,1/26/18,81,4,1,B1K,1122,1,0,NP6I,OTA E-Commerce,TEC,TPS,,
114547,108396,CKOT,11/2/17,3/12/18,3/15/18,130,3,1,A1K,956,2,0,T08,Retail Discount,TRA,PLC,,
114550,108399,CKOT,11/2/17,1/12/18,1/15/18,71,3,1,B1K,765,2,0,T08,Retail Discount,TRA,PLC,,
114565,108415,CKOT,11/2/17,8/5/18,8/9/18,276,4,1,B1K,1095,2,0,LEUNWT,Leisure,LEI,PMS,,
114571,108423,CKOT,11/2/17,3/4/18,3/6/18,122,2,1,D1K,600,2,0,NMNM,Retail Discount,CSI,GDS,,
114585,108440,CKOT,11/2/17,3/2/18,3/4/18,120,2,1,B1K,530,2,0,N0JK,OTA E-Commerce,TEC,TPS,,
114622,108477,CKOT,11/3/17,9/24/18,9/28/18,325,4,1,A1D,2202,2,0,T08,Retail Discount,TRA,NGVA,,
114623,108478,CKOT,11/3/17,9/24/18,9/28/18,325,4,1,A1D,2202,2,0,T08,Retail Discount,TRA,NGVA,,
114624,108479,CKOT,11/3/17,9/24/18,9/28/18,325,4,1,A1D,2202,2,0,T08,Retail Discount,TRA,NGVA,,
114635,108490,CKOT,11/3/17,9/24/18,9/27/18,325,3,1,D1K,1652,2,0,T08,Retail Discount,TRA,NGVA,,
114637,108492,CKOT,11/3/17,6/29/18,7/1/18,238,2,1,A1K,540,2,0,NH7,Retail Discount,CSI,UA,,
114656,108507,CKOT,11/3/17,12/29/17,1/2/18,56,4,1,A1K,1180,1,0,T20,Retail Discount,TRA,HRO,,
114667,108518,CKOT,11/3/17,1/7/18,1/11/18,65,4,1,A1K,4600,1,0,GCULONG18,Conference,KON,HRO,,LONG010718
114674,108526,CKOT,11/3/17,4/27/18,5/6/18,175,9,1,A1K,2593,2,0,NB15,OTA E-Commerce,TEC,TPS,,
114677,108529,CKOT,11/3/17,10/16/18,10/19/18,347,3,1,C1K,1083,1,0,NLBU,Corporate,CON,PMS,,
114688,108540,CKOT,11/4/17,1/21/18,1/23/18,78,2,1,D1K,560,1,0,N8N,Retail Discount,CSI,GDS,,
114689,108541,CKOT,11/4/17,1/21/18,1/23/18,78,2,1,B1K,560,1,0,N8N,Retail Discount,CSI,GDS,,
114690,108542,CKOT,11/4/17,1/21/18,1/23/18,78,2,1,B1K,560,1,0,N8N,Retail Discount,CSI,GDS,,
114700,108548,CKOT,11/4/17,3/12/18,3/16/18,128,4,1,A1K,1244,2,0,N78M,OTA E-Commerce,TEC,TPS,,
114897,108747,CKOT,11/4/17,5/8/18,5/11/18,185,3,1,A1K,1148,2,0,R04,BAR,RAC,PLC,,
114899,108749,CKOT,11/4/17,2/2/18,2/4/18,90,2,1,C1K,738,2,0,NH7,Retail Discount,CSI,GDS,,
114936,108787,CKOT,11/5/17,3/23/18,3/30/18,138,7,1,B1K,1575,2,0,R04,BAR,RAC,PLC,,
114947,108799,CKOT,11/5/17,1/17/18,1/21/18,73,4,1,D1K,1148,2,0,NB15,OTA E-Commerce,TEC,TPS,,
115143,108994,CKOT,11/6/17,1/24/18,1/27/18,79,3,1,B1K,757,1,0,T08,Retail Discount,TRA,PLC,,
115144,108995,CKOT,11/6/17,2/5/18,2/8/18,91,3,1,B1K,705,1,0,R04,BAR,RAC,PLC,,
115145,108996,CKOT,11/6/17,1/17/18,1/21/18,72,4,1,A1K,1522,2,0,T08,Retail Discount,TRA,PLC,,
115152,109002,CKOT,11/6/17,3/28/18,3/29/18,142,1,1,D1K,270,2,0,NH7,Retail Discount,CSI,GDS,,
115169,109019,CKOT,11/6/17,1/17/18,1/21/18,72,4,1,B1K,1148,2,0,T08,Retail Discount,TRA,PLC,,
115170,109020,CKOT,11/6/17,2/8/18,2/10/18,94,2,1,B1K,560,2,0,R04,BAR,RAC,PLC,,
115271,109112,CKOT,11/7/17,1/15/18,1/16/18,69,1,1,B1K,300,2,0,R04,BAR,RAC,PLC,,
115177,109023,CKOT,11/6/17,5/13/18,5/16/18,188,3,1,B1K,815,2,0,LEUBONOT,Leisure,LEI,HRO,,
115184,109028,CKOT,11/6/17,2/13/18,2/14/18,99,1,1,A1K,432,2,0,NH7,Retail Discount,CSI,GDS,,
115186,109030,CKOT,11/6/17,1/23/18,1/24/18,78,1,1,D1K,485,2,0,R04,BAR,RAC,GDS,,
115187,109031,CKOT,11/6/17,1/25/18,1/26/18,80,1,1,B1S,410,2,0,R04,BAR,RAC,GDS,,
115201,109043,CKOT,11/6/17,2/7/18,2/10/18,93,3,1,B1K,757,1,0,T08,Retail Discount,TRA,PLC,,
115202,109044,CKOT,11/6/17,2/7/18,2/8/18,93,1,1,A1D,223,1,0,N9R,Corporate,CON,GDS,,
115206,109050,CKOT,11/6/17,3/1/18,3/4/18,115,3,1,D1K,714,1,0,NB15,OTA E-Commerce,TEC,TPS,,
115227,109070,CKOT,11/6/17,1/7/18,1/11/18,62,4,1,C1S,13000,1,0,GCULONG18,Conference,KON,HRO,,LONG010718
115228,109071,CKOT,11/6/17,1/7/18,1/11/18,62,4,1,A1K,4600,1,0,GCULONG18,Conference,KON,HRO,,LONG010718
115229,109072,CKOT,11/6/17,1/7/18,1/11/18,62,4,1,A1K,4600,1,0,GCULONG18,Conference,KON,HRO,,LONG010718
115230,109073,CKOT,11/6/17,1/7/18,1/11/18,62,4,1,A1K,4600,1,0,GCULONG18,Conference,KON,HRO,,LONG010718
115231,109074,CKOT,11/6/17,1/6/18,1/11/18,61,5,1,A1K,4975,1,0,GCULONG18,Conference,KON,HRO,,LONG010718
115232,109075,CKOT,11/6/17,1/7/18,1/11/18,62,4,1,A1K,4600,1,0,GCULONG18,Conference,KON,HRO,,LONG010718
115234,109077,CKOT,11/6/17,1/7/18,1/11/18,62,4,1,A1K,4600,1,0,GCULONG18,Conference,KON,HRO,,LONG010718
115235,109078,CKOT,11/6/17,1/7/18,1/11/18,62,4,1,C1S,13000,1,0,GCULONG18,Conference,KON,HRO,,LONG010718
115236,109079,CKOT,11/6/17,1/7/18,1/11/18,62,4,1,A1K,4600,1,0,GCULONG18,Conference,KON,HRO,,LONG010718
115240,109081,CKOT,11/7/17,1/22/18,1/25/18,76,3,1,B1K,915,2,0,T08,Retail Discount,TRA,TAJ,,
115241,109082,CKOT,11/6/17,3/23/18,3/26/18,137,3,1,B1K,765,2,0,T08,Retail Discount,TRA,PLC,,
115242,109083,CKOT,11/6/17,3/23/18,3/26/18,137,3,1,B1K,765,2,0,T08,Retail Discount,TRA,PLC,,
115243,109084,CKOT,11/6/17,12/30/17,1/2/18,54,3,1,B1K,935,2,0,T08,Retail Discount,TRA,PLC,,
115244,109085,CKOT,11/7/17,4/15/18,4/17/18,159,2,1,D1K,850,2,0,NFNK,OTA E-Commerce,TEC,TPS,,
115252,109094,CKOT,11/7/17,2/7/18,2/11/18,92,4,1,B1K,1063,2,0,T08,Retail Discount,TRA,PLC,,
115264,109106,CKOT,11/7/17,1/19/18,1/23/18,73,4,1,ADA,751,2,0,N78I,OTA E-Commerce,TEC,TPS,,
115265,109107,CKOT,11/7/17,1/24/18,1/28/18,78,4,1,B1K,1063,2,0,NB15,OTA E-Commerce,TEC,TPS,,
115272,109113,CKOT,11/7/17,1/15/18,1/16/18,69,1,1,B1K,300,2,0,R04,BAR,RAC,PLC,,
115277,109118,CKOT,11/7/17,3/15/18,3/18/18,128,3,1,B1K,714,1,0,NB15,OTA E-Commerce,TEC,TPS,,
115287,109127,CKOT,11/7/17,1/19/18,1/22/18,73,3,1,C1S,1046,2,0,NP6I,OTA E-Commerce,TEC,TPS,,
115301,109142,CKOT,11/8/17,2/17/18,2/18/18,101,1,1,D1K,270,2,0,NH7,Retail Discount,CSI,GDS,,
115303,109144,CKOT,11/8/17,1/23/18,1/26/18,76,3,1,B1K,616,2,0,N78I,OTA E-Commerce,TEC,TPS,,
115304,109145,CKOT,11/8/17,1/23/18,1/27/18,76,4,1,A1K,796,2,0,N78I,OTA E-Commerce,TEC,TPS,,
115311,109152,CKOT,11/8/17,1/25/18,2/2/18,78,8,1,B1K,2274,2,0,NB15,OTA E-Commerce,TEC,TPS,,
115317,109158,CKOT,11/8/17,2/4/18,2/8/18,88,4,1,D1K,1038,1,0,T08,Retail Discount,TRA,GDS,,
115318,109159,CKOT,11/8/17,9/24/18,9/27/18,320,3,1,D1K,1693,1,0,T08,Retail Discount,TRA,PMS,,
115319,109160,CKOT,11/8/17,2/7/18,2/13/18,91,6,1,B1K,1573,2,0,NB15,OTA E-Commerce,TEC,TPS,,
115327,109167,CKOT,11/8/17,1/28/18,2/1/18,81,4,1,B1K,944,2,0,NFCC,OTA E-Commerce,TEC,GDS,,
115332,109171,CKOT,11/8/17,7/22/18,7/25/18,256,3,1,B1K,815,2,0,LEUBONOT,Leisure,LEI,PMS,,
115333,109173,CKOT,11/8/17,1/5/18,1/7/18,58,2,1,B1K,552,2,0,LEUGTA,Leisure,LEI,HRO,,
115336,109176,CKOT,11/8/17,12/30/17,1/2/18,52,3,1,A1D,1287,2,0,NH7,Retail Discount,CSI,GDS,,
115345,109184,CKOT,11/8/17,1/12/18,1/16/18,65,4,1,B1K,721,2,0,N78I,OTA E-Commerce,TEC,TPS,,
115356,109196,CKOT,11/8/17,11/12/18,11/14/18,369,2,1,A1K,722,1,0,NLBU,Corporate,CON,PMS,,
115358,109198,CKOT,11/8/17,12/9/18,12/11/18,396,2,1,B1K,722,1,0,NLBU,Corporate,CON,PMS,,
115359,109199,CKOT,11/8/17,4/14/18,4/21/18,157,7,1,B1K,2844,1,0,NB15,OTA E-Commerce,TEC,TPS,,
115382,109221,CKOT,11/9/17,3/26/18,4/5/18,137,10,1,C1S,2800,3,0,N78I,OTA E-Commerce,TEC,TPS,,
115389,109228,CKOT,11/9/17,2/11/18,2/16/18,94,5,1,B1K,1233,1,0,T08,Retail Discount,TRA,GDS,,
115390,109229,CKOT,11/9/17,2/11/18,2/15/18,94,4,1,B1K,995,1,0,T08,Retail Discount,TRA,GDS,,
115391,109230,CKOT,11/9/17,1/28/18,2/1/18,80,4,1,B1K,1186,1,0,NB15,OTA E-Commerce,TEC,TPS,,
115392,109231,CKOT,11/9/17,2/11/18,2/16/18,94,5,1,A1K,1233,1,0,T08,Retail Discount,TRA,GDS,,
115393,109232,CKOT,11/9/17,2/11/18,2/16/18,94,5,1,D1K,1233,1,0,T08,Retail Discount,TRA,GDS,,
115398,109237,CKOT,11/9/17,1/15/18,1/18/18,67,3,1,B1K,799,1,0,T08,Retail Discount,TRA,GDS,,
115401,109242,CKOT,11/9/17,1/13/18,1/16/18,65,3,1,C1S,1630,3,0,N0MC,OTA E-Commerce,TEC,TAJ,,
115403,109244,CKOT,11/9/17,2/28/18,3/1/18,111,1,1,B1K,195,2,0,NLGA,OTA E-Commerce,TEC,TPS,,
115405,109246,CKOT,11/9/17,3/12/18,3/15/18,123,3,1,ADA,893,2,0,NB15,OTA E-Commerce,TEC,TPS,,
115407,109248,CKOT,11/9/17,4/15/18,4/20/18,157,5,1,B1K,1846,2,0,NFCC,OTA E-Commerce,TEC,GDS,,
115408,109249,CKOT,11/9/17,4/15/18,4/18/18,157,3,1,B1K,1094,2,0,NFCC,OTA E-Commerce,TEC,GDS,,
115415,109257,CKOT,11/9/17,2/5/18,2/9/18,88,4,1,B1K,1038,1,0,T08,Retail Discount,TRA,TAJ,,
115416,109258,CKOT,11/9/17,2/5/18,2/9/18,88,4,1,B1K,1038,1,0,T08,Retail Discount,TRA,TAJ,,
115429,109271,CKOT,11/9/17,2/14/18,2/18/18,97,4,1,B1K,673,1,0,N78I,OTA E-Commerce,TEC,TPS,,
115430,109272,CKOT,11/9/17,2/14/18,2/18/18,97,4,1,B1K,673,1,0,N78I,OTA E-Commerce,TEC,TPS,,
115434,109276,CKOT,11/9/17,1/20/18,1/23/18,72,3,1,B1K,675,1,0,T08,Retail Discount,TRA,HRO,,
115435,109277,CKOT,11/9/17,1/20/18,1/23/18,72,3,1,B1K,675,1,0,T08,Retail Discount,TRA,HRO,,
115436,109278,CKOT,11/9/17,1/21/18,1/23/18,73,2,1,B1K,540,1,0,T20,Retail Discount,TRA,HRO,,
115449,109288,CKOT,11/9/17,1/25/18,1/29/18,77,4,1,B1K,1020,2,0,T08,Retail Discount,TRA,HRO,,
115458,109298,CKOT,11/10/17,2/9/18,2/12/18,91,3,1,B1K,765,2,0,T08,Retail Discount,TRA,TAJ,,
115460,109301,CKOT,11/9/17,1/26/18,1/29/18,78,3,1,B1K,765,2,0,T08,Retail Discount,TRA,PLC,,
115470,109309,CKOT,11/10/17,1/17/18,1/20/18,68,3,1,B1K,595,1,0,N78I,OTA E-Commerce,TEC,TPS,,
115475,109313,CKOT,11/10/17,3/1/18,3/4/18,111,3,1,A1K,714,1,0,T08,Retail Discount,TRA,PLC,,
115478,109316,CKOT,11/10/17,2/9/18,2/16/18,91,7,1,B1K,1526,1,0,R04,BAR,RAC,PLC,,
115485,109322,CKOT,11/10/17,2/26/18,2/27/18,108,1,1,D1K,252,1,0,NH7,Retail Discount,CSI,GDS,,
115486,109323,CKOT,11/10/17,6/25/18,6/26/18,227,1,1,D1K,297,1,0,NH7,Retail Discount,CSI,UA,,
115488,109325,CKOT,11/10/17,2/12/18,2/13/18,94,1,1,B1S,1260,2,0,N8N,Retail Discount,CSI,HRO,,
115497,109334,CKOT,11/10/17,2/27/18,2/28/18,109,1,1,B1K,195,2,0,NLGA,OTA E-Commerce,TEC,TPS,,
115501,109338,CKOT,11/10/17,2/16/18,2/21/18,98,5,1,A1D,1948,2,0,N8N,Retail Discount,CSI,GDS,,
115502,109340,CKOT,11/10/17,2/1/18,2/4/18,83,3,1,C1S,1674,2,0,NH7,Retail Discount,CSI,GDS,,
115521,109361,CKOT,11/10/17,2/4/18,2/6/18,86,2,1,D1K,570,2,0,N8N,Retail Discount,CSI,GDS,,
115523,109363,CKOT,11/10/17,4/11/18,4/16/18,152,5,1,C1S,2993,1,0,N8N,Retail Discount,CSI,GDS,,
115526,109366,CKOT,11/10/17,1/13/18,1/14/18,64,1,1,A1K,330,2,0,T05,Retail Discount,TRA,PLC,,
115527,109367,CKOT,11/10/17,11/14/17,1/7/18,4,54,1,B1K,0,1,0,XO,Other,NOR,HRO,,
115528,109368,CKOT,11/10/17,1/10/18,1/11/18,61,1,1,A1K,0,1,0,XO,Other,NOR,HRO,,
115532,109373,CKOT,11/11/17,1/21/18,1/27/18,71,6,1,D1K,1800,2,0,NH7,Retail Discount,CSI,GDS,,
115542,109382,CKOT,11/11/17,4/9/18,4/12/18,149,3,1,B1K,757,1,0,T08,Retail Discount,TRA,TAJ,,
115549,109391,CKOT,11/11/17,1/24/18,1/30/18,74,6,1,B1K,1658,2,0,NP6I,OTA E-Commerce,TEC,TPS,,
115550,109392,CKOT,11/11/17,1/20/18,1/21/18,70,1,1,D1K,270,2,0,N57M,Corporate,CDI,TAJ,,
115670,109521,CKOT,11/12/17,5/2/18,5/3/18,171,1,1,A1D,338,2,0,NH7,Retail Discount,CSI,GDS,,
115643,109494,CKOT,11/11/17,3/4/18,3/6/18,113,2,1,D1K,540,2,0,NH7,Retail Discount,CSI,GDS,,
115646,109497,CKOT,11/11/17,4/23/18,4/24/18,163,1,1,C1S,369,2,0,NH7,Retail Discount,CSI,GDS,,
115648,109499,CKOT,11/11/17,2/16/18,2/20/18,97,4,1,B1K,952,1,0,T08,Retail Discount,TRA,HRO,,
115666,109519,CKOT,11/11/17,1/31/18,2/2/18,81,2,1,B1K,660,1,0,NFNK,OTA E-Commerce,TEC,TPS,,
115671,109522,CKOT,11/12/17,5/2/18,5/3/18,171,1,1,A1D,338,2,0,NH7,Retail Discount,CSI,GDS,,
115672,109523,CKOT,11/12/17,5/2/18,5/3/18,171,1,1,D1K,338,2,0,NH7,Retail Discount,CSI,GDS,,
115681,109536,CKOT,11/12/17,1/22/18,1/25/18,71,3,1,D1K,884,2,0,NP6I,OTA E-Commerce,TEC,TPS,,
115694,109549,CKOT,11/12/17,5/6/18,5/8/18,175,2,1,B1K,635,1,0,R04,BAR,RAC,PLC,,
115705,109563,CKOT,11/12/17,2/19/18,2/20/18,99,1,1,C1S,620,2,0,R04,BAR,RAC,TAJ,,
115708,109566,CKOT,11/12/17,2/18/18,2/21/18,98,3,1,B1K,714,1,0,T08,Retail Discount,TRA,GDS,,
115719,109584,CKOT,11/13/17,6/19/18,6/25/18,218,6,1,D1K,2560,2,0,T08,Retail Discount,TRA,XBE,,
115721,109585,CKOT,11/13/17,2/25/18,3/2/18,104,5,1,B1K,1190,1,0,T08,Retail Discount,TRA,GDS,,
115732,109596,CKOT,11/13/17,4/10/18,4/14/18,148,4,1,B1K,1063,2,0,T08,Retail Discount,TRA,GDS,,
115733,109597,CKOT,11/13/17,4/10/18,4/14/18,148,4,1,B1K,1063,2,0,T08,Retail Discount,TRA,GDS,,
115735,109599,CKOT,11/13/17,2/14/18,2/16/18,93,2,1,A1K,560,1,0,R04,BAR,RAC,PLC,,
115748,109609,CKOT,11/13/17,11/19/18,11/21/18,371,2,1,B1K,620,2,0,LEUHBED,Leisure,LEI,PMS,,
115750,109612,CKOT,11/13/17,2/17/18,2/23/18,96,6,1,B1K,1471,1,0,T08,Retail Discount,TRA,GDS,,
115752,109615,CKOT,11/13/17,7/9/18,7/12/18,238,3,1,A1K,1437,1,0,T08,Retail Discount,TRA,PMS,,
115760,109623,CKOT,11/13/17,2/7/18,2/11/18,86,4,1,A1K,1125,2,0,NH7,Retail Discount,CSI,GDS,,
115765,109629,CKOT,11/13/17,2/6/18,2/8/18,85,2,1,B1K,627,1,0,CR,Retail Discount,TRA,GDS,,
115777,109639,CKOT,11/14/17,1/28/18,2/2/18,75,5,1,B1K,1006,1,0,N78I,OTA E-Commerce,TEC,TPS,,
115778,109640,CKOT,11/14/17,1/29/18,2/2/18,76,4,1,B1K,838,1,0,N78I,OTA E-Commerce,TEC,TPS,,
115779,109641,CKOT,11/14/17,1/29/18,2/2/18,76,4,1,B1K,838,1,0,N78I,OTA E-Commerce,TEC,TPS,,
115780,109642,CKOT,11/14/17,1/29/18,2/2/18,76,4,1,B1K,838,1,0,N78I,OTA E-Commerce,TEC,TPS,,
115781,109643,CKOT,11/14/17,1/29/18,2/2/18,76,4,1,B1K,838,1,0,N78I,OTA E-Commerce,TEC,TPS,,
115782,109644,CKOT,11/14/17,1/28/18,2/2/18,75,5,1,B1K,1006,1,0,N78I,OTA E-Commerce,TEC,TPS,,
115796,109657,CKOT,11/14/17,2/5/18,2/9/18,83,4,1,A1D,1479,2,0,T08,Retail Discount,TRA,PLC,,
115806,109666,CKOT,11/14/17,3/30/18,4/3/18,136,4,1,B1K,1020,2,0,NB15,OTA E-Commerce,TEC,TPS,,
115815,109675,CKOT,11/14/17,1/23/18,1/24/18,70,1,1,D1K,355,1,0,R04,BAR,RAC,TAJ,,
115837,109700,CKOT,11/14/17,4/10/18,4/14/18,147,4,1,B1K,1063,2,0,T08,Retail Discount,TRA,GDS,,
115838,109701,CKOT,11/14/17,4/10/18,4/14/18,147,4,1,B1K,1063,2,0,T08,Retail Discount,TRA,GDS,,
115839,109702,CKOT,11/14/17,5/26/18,5/31/18,193,5,1,A1D,1850,2,0,NB15,OTA E-Commerce,TEC,TPS,,
115845,109707,CKOT,11/14/17,6/18/18,6/25/18,216,7,1,B1K,2220,1,0,NB15,OTA E-Commerce,TEC,BOOKINGDC,,
115849,109711,CKOT,11/14/17,9/24/18,9/29/18,314,5,1,C1K,3103,2,0,T08,Retail Discount,TRA,PMS,,
115850,109712,CKOT,11/14/17,9/24/18,9/29/18,314,5,1,A1D,3103,2,0,T08,Retail Discount,TRA,PMS,,
115851,109713,CKOT,11/14/17,9/24/18,9/29/18,314,5,1,D1K,3103,2,0,T08,Retail Discount,TRA,PMS,,
115852,109714,CKOT,11/14/17,9/24/18,9/29/18,314,5,1,A1K,3103,2,0,T08,Retail Discount,TRA,PMS,,
115853,109715,CKOT,11/14/17,9/24/18,9/28/18,314,4,1,A1D,2669,2,0,T08,Retail Discount,TRA,PMS,,
115856,109719,CKOT,11/14/17,1/7/18,1/11/18,54,4,1,A1K,4100,1,0,GCUBANK18,Conference,KON,HRO,,BOAM010718
115861,109723,CKOT,11/14/17,1/28/18,2/1/18,75,4,1,B1K,1186,1,0,T08,Retail Discount,TRA,GDS,,
115862,109724,CKOT,11/14/17,1/13/18,1/16/18,60,3,1,B1K,765,2,0,NB15,OTA E-Commerce,TEC,TPS,,
115864,109726,CKOT,11/14/17,1/18/18,1/22/18,65,4,1,D1K,1479,2,0,T08,Retail Discount,TRA,PLC,,
115869,109730,CKOT,11/15/17,4/8/18,4/10/18,144,2,1,A1K,570,2,0,N8N,Retail Discount,CSI,GDS,,
115877,109738,CKOT,11/15/17,2/19/18,2/20/18,96,1,1,B1K,212,2,0,NW86,OTA E-Commerce,TEC,TPS,,
115880,109741,CKOT,11/15/17,1/14/18,1/20/18,60,6,1,B1K,1739,1,0,N8N,Retail Discount,CSI,GDS,,
115881,109742,CKOT,11/15/17,1/14/18,1/18/18,60,4,1,B1K,1159,1,0,N8N,Retail Discount,CSI,GDS,,
115889,109750,CKOT,11/15/17,1/25/18,2/1/18,71,7,1,B1K,2019,2,0,NP6I,OTA E-Commerce,TEC,TPS,,
115890,109751,CKOT,11/15/17,2/1/18,2/4/18,78,3,1,B1K,714,1,0,T08,Retail Discount,TRA,GDS,,
115892,109753,CKOT,11/15/17,4/26/18,4/29/18,162,3,1,B1K,829,2,0,NB15,OTA E-Commerce,TEC,TPS,,
115893,109754,CKOT,11/15/17,1/17/18,1/20/18,63,3,1,ADA,902,1,0,NB15,OTA E-Commerce,TEC,TPS,,
115894,109755,CKOT,11/15/17,1/17/18,1/20/18,63,3,1,A1D,1174,2,0,NB15,OTA E-Commerce,TEC,TPS,,
115895,109756,CKOT,11/15/17,1/17/18,1/20/18,63,3,1,C1S,1709,2,0,NB15,OTA E-Commerce,TEC,TPS,,
115898,109759,CKOT,11/15/17,2/11/18,2/15/18,88,4,1,A1K,1390,1,0,NP6I,OTA E-Commerce,TEC,TPS,,
115899,109760,CKOT,11/15/17,2/26/18,2/28/18,103,2,1,B1K,560,1,0,NFNK,OTA E-Commerce,TEC,TPS,,
115900,109761,CKOT,11/15/17,2/26/18,2/28/18,103,2,1,B1K,560,1,0,NFNK,OTA E-Commerce,TEC,TPS,,
115901,109762,CKOT,11/15/17,2/26/18,2/28/18,103,2,1,B1K,560,1,0,NFNK,OTA E-Commerce,TEC,TPS,,
115908,109770,CKOT,11/15/17,9/24/18,9/28/18,313,4,1,D1K,2686,1,0,T08,Retail Discount,TRA,PLC,,
115934,109799,CKOT,11/15/17,5/20/18,5/21/18,186,1,1,D1K,383,2,0,NH7,Retail Discount,CSI,GDS,,
115935,109800,CKOT,11/15/17,5/20/18,5/21/18,186,1,1,D1K,383,2,0,NH7,Retail Discount,CSI,GDS,,
115939,109803,CKOT,11/15/17,2/1/18,2/5/18,78,4,1,A1K,820,2,0,T20,Retail Discount,TRA,HRO,,
115942,109806,CKOT,11/15/17,1/14/18,1/19/18,60,5,1,B1K,1520,1,0,N8N,Retail Discount,CSI,GDS,,
115943,109807,CKOT,11/15/17,1/14/18,1/16/18,60,2,1,B1K,532,1,0,N8N,Retail Discount,CSI,GDS,,
115944,109808,CKOT,11/15/17,1/14/18,1/18/18,60,4,1,A1K,1159,1,0,N8N,Retail Discount,CSI,GDS,,
115945,109809,CKOT,11/15/17,1/14/18,1/18/18,60,4,1,C1S,1159,2,0,N8N,Retail Discount,CSI,GDS,,
115946,109810,CKOT,11/15/17,1/14/18,1/19/18,60,5,1,B1K,1473,1,0,N8N,Retail Discount,CSI,GDS,,
115948,109813,CKOT,11/16/17,1/29/18,2/13/18,74,15,1,B1K,4331,1,0,NP6I,OTA E-Commerce,TEC,TPS,,
129944,124507,CKOT,4/8/18,4/8/18,4/9/18,0,1,1,B1K,255,1,0,T20,BAR,RAC,HRO,,
115949,109814,CKOT,11/16/17,2/2/18,2/9/18,78,7,1,B1K,1751,1,0,NP6I,OTA E-Commerce,TEC,TPS,,
115951,109816,CKOT,11/16/17,1/31/18,2/9/18,76,9,1,B1K,2312,1,0,NP6I,OTA E-Commerce,TEC,TPS,,
